0.0743981	-0.0056647165	0.017915415	0.020683428	0.038479272	-0.046142586	-0.017241104	0.032246158	-0.12878422	0.038190097	-0.033002097	0.01429677	0.057587966	0.047672786	-0.022535747	-0.05857637
0.037410736	-0.027266271	0.006741311	0.021120228	0.14206143	-0.08068293	-0.008327994	0.029790089	-0.05327779	0.0065955715	-0.038014833	0.01891895	0.022719303	-0.0122352755	-0.08331763	-0.06791404
0.06088528	0.01368923	-0.004120106	0.003328838	0.059874263	0.038356926	0.07022312	-0.03316703	-0.09044959	0.011410472	-0.049365487	0.0010344768	0.064891234	0.010441707	-0.046182074	-0.09391271
0.08069311	-0.033761222	-0.028824257	-0.013417892	0.0367749	-0.073434785	0.02722148	-0.026573323	-0.054227956	0.0007040898	-0.02669355	-0.03344176	0.005723576	-0.013456144	-0.03529046	-0.07460083
0.086343184	-0.0011129753	-0.0024974064	0.09235908	-0.04559082	-0.024981337	-0.06883779	-0.0022288417	-0.0901374	0.08796555	-0.05200572	0.068051964	0.06620244	0.014176037	0.018643018	-0.06954737
0.14750585	0.03117791	0.03924517	-0.01306599	0.06351406	-0.07586045	0.065790646	-0.040841952	-0.061638568	-0.014237023	0.03634418	-0.034869704	0.08767187	-0.08779492	0.050491113	-0.0038543427
0.09602092	0.051252473	0.13075325	0.027514761	0.1123585	-0.022602292	-0.01863953	0.030051285	-0.070570044	0.011559124	-0.097697124	0.09397243	-0.0042140125	0.005811203	-0.054630153	-0.08647745
0.11772439	-0.025365686	-0.03464721	0.011438136	0.07366978	-0.07084659	-0.014857705	-0.03189383	-0.04323276	0.0045281285	-0.026323667	0.0155032035	0.055339582	0.0008696739	0.016227452	-0.021451555
0.07839974	0.0408382	0.044132452	-0.009346832	0.061588593	-0.032516643	-0.024138866	0.0017094256	-0.10917588	-0.0015451937	-0.02500224	0.041010175	0.049335085	-0.053781852	0.028436631	-0.12890685
0.078330494	0.0220411	-0.00446668	0.07927454	0.03610681	-0.007945717	0.047088582	0.05713691	-0.05568585	0.006946959	-0.092544094	0.02750337	0.032515764	0.0084928945	-4.8342185e-06	-0.04118556
0.00673807	-0.010205035	-0.05954154	0.02609406	0.054200124	0.018145094	-0.021182707	0.11807752	-0.014793312	0.07116833	-0.018364599	0.028359475	0.10871481	0.02647685	-0.039266292	-0.02504165
0.076764256	0.029837621	0.07818294	0.061944917	0.074411646	-0.060183074	0.019640034	0.063830465	-0.032549344	0.033828538	-0.0480906	-0.010660263	0.06554817	0.04551798	0.014799898	-0.014802713
0.040905	0.004441566	0.0018966544	-0.012709441	0.019284336	-0.030802164	-0.01636022	-0.022599988	-0.004242782	-0.0023365517	-0.061883457	-0.0077243773	0.08067085	0.061833095	0.01587568	-0.06680699
0.088144094	0.038969968	0.09504466	-0.033980645	0.02673888	-0.02460165	-0.07897209	-0.09596176	-0.02465757	0.07034941	-0.07718913	0.014418897	-0.0690678	0.084238365	0.007684405	-0.0018239445
0.0256871	0.043455575	-0.028017776	0.03955157	0.09453455	0.041886996	-0.04784875	0.034406375	-0.09166888	-0.046407036	-0.029428657	0.08223085	-0.020928532	-0.0822695	0.033762004	-0.022703188
-0.041830648	-0.08783544	-0.009969766	0.033523444	0.01973492	-0.06553942	-0.022124615	0.020360546	-0.1224665	-0.051152144	-0.04949575	-0.07322321	0.090953834	0.049063157	-0.023963414	-0.00935219
0.07672284	0.028672919	-0.041891612	0.058133326	0.12768957	-0.0450595	0.062295027	-0.03194057	-0.03665121	0.05021521	-0.009457153	0.013078502	0.01752396	0.07926203	-0.016950531	-0.043584753
0.022983663	0.052877452	0.015262465	0.034240194	0.061130244	-0.11648106	0.07229482	-0.0069090757	-0.09302644	-0.075220376	-0.03410897	0.013919992	0.015441853	0.10209966	-0.025552524	0.010286565
0.09743903	0.04203188	0.0040027252	-0.0114205275	0.019717626	-0.0031851716	-0.03005803	0.09717879	0.0007131496	0.05532187	0.04894194	0.009601127	0.07912106	0.054626305	-0.05055118	-0.0016525636
0.0478408	-0.012576918	0.0068762098	0.042050317	0.025149904	0.020473534	0.09915946	-0.025548646	-0.039576247	-0.064959496	-0.034906942	0.03393958	0.12810078	0.0791115	-0.077172674	-0.051482517
0.14384805	-0.01964222	0.016896037	0.014320648	0.17649241	-0.043585777	-0.039349414	-0.044557463	-0.004930211	-0.06526428	0.059094124	-0.0069334945	-0.019537142	0.00039665765	-0.024797512	-0.0525482
0.063960314	0.05846285	-0.037315924	-0.08000734	0.0326997	-0.10397456	-0.0047440236	0.04809623	-0.10962288	0.03919462	0.0014825648	0.051437836	0.02604049	0.070555255	0.0456167	0.08801877
-0.004752735	0.047447387	-0.08345824	0.047534738	-0.025362233	0.01686553	0.019543616	0.10662513	-0.053847354	-0.08713989	-0.07806306	0.02493956	-0.017682193	-0.03906796	-0.07355256	-0.044144146
0.06939878	-0.0696907	0.018566813	-0.041607916	0.060865615	-0.029926203	0.08537778	-0.029059265	-0.04443866	-0.06765326	-0.04426105	0.046173587	-0.07588497	0.04550709	-0.028264621	0.006447251
0.12842847	0.026727779	-0.0741811	0.08144952	0.09917586	0.0061264215	0.026929097	-0.08393393	-0.10715498	0.040783964	0.058405634	0.053407796	0.004826654	0.024420096	-0.061451424	-0.13070208
-0.01203708	0.015669558	0.006495333	-0.035112794	0.12159865	-0.052846793	-0.074566185	0.01926888	0.0076676584	0.0517171	0.011751243	0.02445543	0.011834667	-0.01946445	0.08091555	-0.017186718
0.15555584	-0.040491566	-0.042573344	0.09134268	0.07571959	-0.0012712587	0.005703852	0.055828962	0.03035883	-0.06473477	-0.032932784	0.0043752473	-0.024296723	0.002366016	0.047327064	0.005665018
0.02142224	-0.0062683024	0.009761941	-0.08117446	0.04226855	-0.1202432	-0.050764315	0.07899156	0.010347551	0.0025257054	0.0008824334	-0.073053405	-0.0120518105	0.037294433	0.019870158	0.0135943815
0.015749808	-0.0021130636	-0.0103862565	0.012518263	-0.05575657	-0.07690464	-0.013210431	-0.07738259	-0.0751848	-0.03729104	-0.027690344	-0.0144868875	0.0060347794	0.022705069	0.016781623	-0.10326384
0.08069043	0.07652563	0.04739035	0.029464638	0.07659263	0.05639455	-0.08371727	-0.037357755	-0.049696635	0.021728821	-0.06916365	0.029952176	0.03540969	-0.007355103	0.060944803	-0.0020684274
0.024719993	0.02859514	0.021604575	0.0853004	0.12957756	-0.103177756	-0.006267011	-0.04299251	-0.031465814	0.014986996	-0.0035773728	-0.030234467	0.13101417	0.033996534	0.054931227	0.013497202
0.0124027105	-0.041469812	0.009376093	-0.0954817	0.114285484	0.039767317	-0.013404406	-0.005059257	-0.08837017	0.11001306	-0.017785253	0.0057969224	0.048849884	-0.09040824	0.028253075	-0.05144356
0.021022435	-0.0778108	-0.048047047	-0.0014063648	-0.09505351	-0.05234789	-0.036075342	-0.10263395	-0.051619895	-0.09247455	-0.037877582	0.051417958	-0.015595881	-0.0696636	0.07342707	-0.032841202
0.040470175	-0.017028686	0.0052431035	-0.040495027	-0.0071535693	-0.06644883	0.0034717973	-0.032809936	0.019458007	0.060391974	-0.02560676	0.046698272	-0.022521943	-0.013887858	-0.0075572496	0.008979663
0.060806483	0.033114508	0.023540856	-0.00031276973	-0.013133682	-0.026829941	0.055728722	-0.05095657	0.01722327	0.010829033	-0.034796212	0.042065486	0.0017676632	-0.10815773	-0.012487705	-0.104592964
-0.077901244	-0.056554563	-0.047060855	0.03275256	0.027361995	-0.041040804	0.022972059	0.006542436	-0.006608095	0.022339238	-0.01917242	0.10508983	0.03606677	0.063592225	-0.074046396	-0.05829859
0.075895555	0.06682165	-0.0793097	0.022615867	0.03939269	-0.057915527	0.04532584	0.03518944	-0.036501978	0.07545689	-0.009860098	0.069360405	-0.01806397	0.023197781	-0.114600085	-0.034142107
-0.087039165	0.033269323	0.052727874	0.029375147	0.15653136	-0.10016587	0.0697631	0.031186515	-0.12674442	-0.06073662	-0.056743927	0.0074715205	0.08321861	0.08131917	0.07095485	0.006186196
-0.12248736	0.06795936	-0.02834225	-0.009550574	0.001904378	-0.038180396	-0.07980054	0.0020899237	-0.033522565	0.071461484	0.030290965	0.03284236	0.049797773	0.008557263	-0.0770443	0.00342909
-0.013836942	0.004748816	-0.052898813	0.04951869	-0.009729006	-0.010739211	-0.05026196	0.00014038556	-0.11867666	0.10684901	0.04225121	-0.07366066	-0.041983627	-0.032515973	0.038256932	-0.060282744
0.042165257	-0.0060884287	0.024913529	-0.042139698	0.118615344	-0.11537414	0.042353265	0.05490706	-0.028522724	-0.067196585	0.12607709	0.047828734	0.070460476	0.058539335	0.06827653	0.07437036
-0.029132986	0.041108888	-0.091847815	-0.04667795	0.03384874	-0.017531311	-0.049598187	-0.009423601	-0.05547841	0.10016917	-0.012631648	-0.10910487	-0.054795682	0.10230593	-0.029571047	-0.027224109
0.18027459	0.04439524	-0.024188474	-0.033124413	-0.0020494822	0.08846058	0.017895423	0.018182406	-0.13742882	-0.08549212	-0.075757906	0.0012655307	0.123764925	0.015831484	0.024683554	-0.112366974
0.085976444	0.03432474	0.03286474	0.03202053	0.09635306	-0.03460569	-0.12104044	-0.10019149	-0.00951982	-0.013272197	-0.061521348	-0.00063843507	0.062598325	-0.006386687	0.021877276	0.00044671985
0.07526367	-0.035876192	-0.0035246215	0.05130846	0.036200654	0.0010848627	-0.015863499	0.04583664	-0.018423088	0.0958317	0.028134169	0.044448342	0.028572991	0.012058873	0.062101293	0.04328308
0.03065054	-0.006151895	0.06847519	0.025748512	0.07337399	-0.049231004	0.08203054	0.059597995	-0.078392476	0.043575756	-0.04628561	-0.00978878	0.013026617	-0.024430932	0.016488448	-0.05725054
